text_id,title_tl,title_ar,au_id_id,genre_id,perm,permbib,pdf,pg_rng,word_len,collection,contrib
11573,"Masāʾil wa-Fatāwā Najdiyya (Ṭubiʿa ḍimna al-Rasāʾil wa-al-Masāʾil al-Najdiyya, al-Juzʾ al-Rābiʿ, al-Qism al-Awwal)","مسائل وفتاوى نجدية (طبع ضمن الرسائل والمسائل النجدية، الجزء الرابع، القسم الأول)",172,الفتاوى,-,":: دار العاصمة، الرياض، المملكة العربية السعودية",-,113,24940,MaktabaShamelaAM,A. Musto
11575,Mashāhīr ʿUlamāʾ Najd wa-Ghayruhum ed. 1,مشاهير علماء نجد وغيرهم - ط 1,1157,التراجم والطبقات,-,":: طبع على نفقة المؤلف بإشراف دار اليمامة للبحث والترجمة والنشر، الرياض الأولى، ١٣٩٢ هـ / ١٩٧٢ م",-,319,60191,MaktabaShamelaAM,A. Musto
11577,Mazīd al-Niʿma li-Jamʿ Aqwāl al-Aʾimma,مزيد النعمة لجمع أقوال الأئمة,1653,الفقه العام,-,عبد الكريم بن صنيتان العمري :: - -,-,310,21612,MaktabaShamelaAM,A. Musto
11578,Masʾala fī al-Murābaṭa bi-al-Thughūr Afḍal am al-Mujāwara bi-Makka Sharrafahā Allāh Taʿālā,مسألة فى المرابطة بالثغور أفضل أم المجاورة بمكة شرفها الله تعالى,54,الفقه الحنبلي,-,:: أضواء السلف الأولى ١٤٢٢هـ _ ٢٠٠٢م,-,85,8184,MaktabaShamelaAM,A. Musto
11620,Iqtiḍāʾ al-Ṣirāṭ al-Mustaqīm li-Mukhālafat Aṣḥāb al-Jaḥīm,اقتضاء الصراط المستقيم لمخالفة أصحاب الجحيم,54,العقيدة,-,"ناصر عبد الكريم العقل :: دار عالم الكتب، بيروت، لبنان السابعة، ١٤١٩هـ - ١٩٩٩م",-,951,127427,MaktabaShamelaAM,A. Musto
11655,Taḥqīq mā li-al-Hind min Maqūla Maqbūla fī al-ʿAql aw Mardhūla,تحقيق ما للهند من مقولة مقبولة في العقل أو مرذولة,337,البلدان والرحلات,-,":: عالم الكتب، بيروت الثانية، ١٤٠٣ هـ",-,483,93673,MaktabaShamelaAM,A. Musto
11661,al-Badīʿ fī al-Badīʿ li-Ibn al-Muʿtazz,البديع في البديع لابن المعتز,799,الأدب,-,:: دار الجيل الطبعة الأولى ١٤١٠هـ - ١٩٩٠م,-,172,20129,MaktabaShamelaAM,A. Musto
11680,al-Masālik wa-al-Mamālik li-al-Iṣṭakhrī aw Masālik al-Mamālik - Miṣr,المسالك والممالك للاصطخري أو مسالك الممالك - مصر,775,البلدان والرحلات,-,":: الهيئة العامة لقصور الثقافة، القاهرة",-,223,66523,MaktabaShamelaAM,A. Musto
11681,Riḥlat Binyāmīn al-Tuṭīlī,رحلة بنيامين التطيلى,1936,البلدان والرحلات,-,":: المجمع الثقافي، أبو ظبي الأولى، ٢٠٠٢ م",-,384,46146,MaktabaShamelaAM,A. Musto
11682,al-Iḥāṭa fī Akhbār Gharnāṭa,الإحاطة في أخبار غرناطة,698,التراجم والطبقات,-,":: دار الكتب العلمية، بيروت الأولى، ١٤٢٤ هـ",-,1953,434924,MaktabaShamelaAM,A. Musto
11684,al-Istibṣār fī ʿAjāʾib al-Amṣār,الاستبصار فى عجائب الامصار,1937,البلدان والرحلات,-,":: دار الشؤون الثقافية، بغداد",-,257,56311,MaktabaShamelaAM,A. Musto
11685,al-Buldān li-Ibn al-Faqīh,البلدان لابن الفقيه,1930,البلدان والرحلات,-,"يوسف الهادي :: عالم الكتب، بيروت الأولى، ١٤١٦ هـ - ١٩٩٦ م",-,637,144259,MaktabaShamelaAM,A. Musto
11686,Tārīkh Ibn Yūnus al-Miṣrī,تاريخ ابن يونس المصرى,1938,التراجم والطبقات,-,":: دار الكتب العلمية، بيروت الأولى، ١٤٢١ هـ",-,1283,152291,MaktabaShamelaAM,A. Musto
11688,Ighāthat al-Lahfān fī Maṣāyid al-Shayṭān ed. al-Fiqī,إغاثة اللهفان في مصايد الشيطان - ت الفقي,14,الرقائق والآداب والأذكار,-,"محمد حامد الفقي :: مكتبة المعارف، الرياض، المملكة العربية السعودية",-,760,190330,MaktabaShamelaAM,A. Musto
11724,Isfār al-Faṣīḥ,إسفار الفصيح,1457,كتب اللغة,-,"أحمد بن سعيد بن محمد قُشاش :: عمادة البحث العلمي بالجامعة الإسلامية - المدينة المنورة الأولى، ١٤٢٠ هـ",-,997,101306,MaktabaShamelaAM,A. Musto
11727,al-Ibhāj fī Sharḥ al-Minhāj ed. al-ʿIlmiyya,الإبهاج في شرح المنهاج - ط العلمية,723,أصول الفقه,-,":: دار الكتب العلمية - بيروت الأولى، ١٤٠٤ هـ - ١٩٨٤ م",-,1175,280900,MaktabaShamelaAM,A. Musto
11728,al-Itqān fī ʿUlūm al-Qurʾān,الإتقان في علوم القرآن,7,علوم القرآن وأصول التفسير,-,محمد أبو الفضل إبراهيم :: الهيئة المصرية العامة للكتاب ١٣٩٤هـ/ ١٩٧٤ م,-,1459,240640,MaktabaShamelaAM,A. Musto
11730,Majmūʿat al-Rasāʾil wa-al-Masāʾil li-Ibn Taymiyya - Rashīd Riḍā,مجموعة الرسائل والمسائل لابن تيمية - رشيد رضا,54,الجوامع,-,:: لجنة التراث العربي,-,866,227037,MaktabaShamelaAM,A. Musto
11736,al-Daʿwa al-Islāmiyya fī ʿAhdihā al-Makkī Manāhijuhā wa-Ghāyātuhā,الدعوة الإسلامية في عهدها المكي مناهجها وغاياتها,1468,السيرة النبوية,-,:: دار القلم الثالثة,-,713,106142,MaktabaShamelaAM,A. Musto
11737,Takhrīj Aḥādīth Faḍāʾil al-Shām wa-Dimashq li-Abī al-Ḥasan al-Rabaʿī,تخريج أحاديث فضائل الشام ودمشق لأبي الحسن الربعي,414,التخريج والأطراف,-,:: مكتبة المعارف للنشر والتوزيع الأولى للطبعة الجديدة ١٤٢٠هـ- ٢٠٠٠م,-,82,8240,MaktabaShamelaAM,A. Musto
11741,al-Uṣūlān fī ʿUlūm al-Qurʾān,الأصلان في علوم القرآن,1471,علوم القرآن وأصول التفسير,-,:: حقوق الطبع محفوظة للمؤلف الرابعة مزيدة ومنقحة ١٤١٧ هـ- ١٩٩٦ م,-,393,69029,MaktabaShamelaAM,A. Musto
11742,Sharḥ al-Ushmūnī li-Alfiyyat Ibn Mālik,شرح الأشمونى لألفية ابن مالك,1472,النحو والصرف,-,:: دار الكتب العلمية بيروت- لبنان الأولى ١٤١٩هـ- ١٩٩٨مـ,-,1294,163644,MaktabaShamelaAM,A. Musto
11746,Tārīkh Irbil,تاريخ اربل,1939,التراجم والطبقات,-,"سامي بن سيد خماس الصقار :: وزارة الثقافة والإعلام، دار الرشيد للنشر، العراق",-,1712,336093,MaktabaShamelaAM,A. Musto
11748,al-Azhar wa-Atharuhu fī al-Nahḍa al-Adabiyya al-Ḥadītha,الأزهر وأثره في النهضة الأدبية الحديثة,1459,التاريخ,-,:: المطبعة المنيرية بالأزهر الشريف,-,628,129157,MaktabaShamelaAM,A. Musto
11750,Sharḥ Shāfiyat Ibn al-Ḥājib - Rukn al-Dīn al-Astarābādhī,شرح شافية ابن الحاجب - ركن الدين الاستراباذي,1321,النحو والصرف,-,د. عبد المقصود محمد عبد المقصود (رسالة الدكتوراة) :: مكتبة الثقافة الدينية الأولي ١٤٢٥ هـ- ٢٠٠٤م,-,1184,117309,MaktabaShamelaAM,A. Musto
11752,al-Islām wa-Ḥuqūq al-Insān fī Ḍawʾ al-Mutaghayyirāt al-ʿĀlamiyya,الإسلام وحقوق الإنسان في ضوء المتغيرات العالمية,1462,كتب عامة,-,:: مجلة مجمع الفقه الإسلامي,-,44,8776,MaktabaShamelaAM,A. Musto
11753,Ḥuqūq al-Insān wa-al-Qaḍāyā al-Kubrā,حقوق الإنسان والقضايا الكبرى,1463,كتب عامة,-,:: مجلة مجمع الفقه الإسلامي,-,43,9402,MaktabaShamelaAM,A. Musto
11755,Waḥy al-Qalam,وحي القلم,1149,الأدب,-,:: دار الكتب العلمية الأولى ١٤٢١هـ-٢٠٠٠م,-,1011,278836,MaktabaShamelaAM,A. Musto
11756,al-Fikr al-Islāmī al-Ḥadīth wa-Ṣilatuhu bi-al-Istiʿmār al-Gharbī,الفكر الإسلامي الحديث وصلته بالاستعمار الغربي,1465,كتب عامة,-,:: مكتبة وهبه العاشرة,-,485,111370,MaktabaShamelaAM,A. Musto
11757,Dhikr man lahu al-Āyāt wa-man Takallama baʿda al-Mawt li-al-Najjād,ذكر من له الآيات ومن تكلم بعد الموت للنجاد,551,كتب السنة,-,::,-,54,5502,MaktabaShamelaAM,A. Musto
11758,Tārīkh Bayhaq/Taʿrīb,تاريخ بيهق/تعريب,672,التراجم والطبقات,-,":: دار اقرأ، دمشق الأولى، ١٤٢٥ هـ",-,656,109554,MaktabaShamelaAM,A. Musto
11760,Risāla fī Bayān mā lam Yathbut fīhi Ḥadīth Ṣaḥīḥ li-al-Fayrūzābādī,رسالة في بيان ما لم يثبت فيه حديث صحيح للفيروزآبادي,211,كتب السنة,-,::,-,6,1563,MaktabaShamelaAM,A. Musto
11766,Tārīkh Wāsiṭ,تاريخ واسط,1940,التراجم والطبقات,-,"كوركيس عواد :: عالم الكتب، بيروت الأولى، ١٤٠٦ هـ",-,353,70624,MaktabaShamelaAM,A. Musto
11767,al-Kharāj wa-Ṣināʿat al-Kitāba,الخراج وصناعة الكتابة,843,الفقه العام,-,":: دار الرشيد للنشر، بغداد الأولى، ١٩٨١ م",-,616,95625,MaktabaShamelaAM,A. Musto
11768,al-Zawāj fī Ẓill al-Islām,الزواج في ظل الإسلام,70,مسائل فقهية,-,":: الدار السلفية، الكويت الثالثة، ١٤٠٨ هـ - ١٩٨٨ م",-,170,25568,MaktabaShamelaAM,A. Musto
11769,Riḥlat Ibn Baṭṭūṭa ed. Akādīmiyyat al-Mamlaka al-Maghribiyya,رحلة ابن بطوطة ط أكاديمية المملكة المغربية,763,البلدان والرحلات,-,":: أكاديمية المملكة المغربية، الرباط",-,1410,236230,MaktabaShamelaAM,A. Musto
11771,Ṭuruq Ḥadīth al-Nabī ḥaythu kāna fī al-Ḥāʾiṭ - al-Ḍiyāʾ al-Maqdisī,طرق حديث النبي حيث كان في الحائط - الضياء المقدسي,603,كتب السنة,-,::,-,13,2351,MaktabaShamelaAM,A. Musto
11772,Risālat Ibn Faḍlān = Riḥlat Ibn Faḍlān ilā Bilād al-Turk wa-al-Rūs wa-al-Ṣaqāliba,رساله ابن فضلان = رحلة ابن فضلان الى بلاد الترك والروس والصقالبة,772,البلدان والرحلات,-,":: دار السويدي، أبو ظبي الأولى، ٢٠٠٣ م",-,130,16754,MaktabaShamelaAM,A. Musto
11780,Ṣūrat al-Arḍ,صورة الأرض,1941,البلدان والرحلات,-,":: دار صادر، أفست ليدن، بيروت",-,515,117894,MaktabaShamelaAM,A. Musto
11781,Risālat al-Musalsalāt,رسالة المسلسلات,320,كتب السنة,-,":: دار الكتب العلمية، بيروت - لبنان الأولى، ١٤٢٤ هـ - ٢٠٠٣ م",-,23,5838,MaktabaShamelaAM,A. Musto
11782,al-Bayān al-Mughrib fī Akhbār al-Andalus wa-al-Maghrib,البيان المغرب في أخبار الأندلس والمغرب,781,التاريخ,-,"ج. س. كولان، إِ. ليفي بروفنسال :: دار الثقافة، بيروت - لبنان الثالثة، ١٩٨٣ م",-,609,151055,MaktabaShamelaAM,A. Musto
11783,al-Taṣārīf li-Tafsīr al-Qurʾān mimmā Ishtabahat Asmāʾuhu wa-Taṣarrafat Maʿānīhi,التصاريف لتفسير القرآن مما اشتبهت أسمائه وتصرفت معانيه,1222,علوم القرآن وأصول التفسير,-,هند شلبي :: الشركة التونسية للتوزيع,-,326,42949,MaktabaShamelaAM,A. Musto
11785,al-Masālik wa-al-Mamālik li-al-Muhallabī = al-ʿAzīzī,المسالك والممالك للمهلبي = العزيزي,1942,البلدان والرحلات,-,::,-,175,16601,MaktabaShamelaAM,A. Musto
11786,Kunūz al-Dhahab fī Tārīkh Ḥalab,كنوز الذهب فى تاريخ حلب,1943,التراجم والطبقات,-,":: دار القلم، حلب الأولى، ١٤١٧ هـ",-,1100,160563,MaktabaShamelaAM,A. Musto
11787,Nuzhat al-Mushtāq fī Ikhtirāq al-Āfāq,نزهة المشتاق فى اختراق الآفاق,766,البلدان والرحلات,-,":: عالم الكتب، بيروت الأولى، ١٤٠٩ هـ",-,1124,189212,MaktabaShamelaAM,A. Musto
11788,Nahr al-Dhahab fī Tārīkh Ḥalab,نهر الذهب فى تاريخ حلب,1945,البلدان والرحلات,-,":: دار القلم، حلب الثانية، ١٤١٩ هـ",-,1630,410136,MaktabaShamelaAM,A. Musto
11789,Murshid al-Zuwwār ilā Qubūr al-Abrār,مرشد الزوار الى قبور الابرار,1944,البلدان والرحلات,-,":: الدار المصرية اللبنانية، القاهرة الأولى، ١٤١٥ هـ",-,1088,152533,MaktabaShamelaAM,A. Musto
11790,Masālik al-Abṣār fī Mamālik al-Amṣār,مسالك الأبصار في ممالك الأمصار,752,البلدان والرحلات,-,":: المجمع الثقافي، أبو ظبي الأولى، ١٤٢٣ هـ",-,7692,1123539,MaktabaShamelaAM,A. Musto
11797,Risālat Ibn al-Qayyim ilā Aḥad Ikhwānihi ed. ʿAṭāʾāt al-ʿIlm,رسالة ابن القيم إلى أحد إخوانه - ط عطاءات العلم,14,الرقائق والآداب والأذكار,-,"عبد الله بن محمد المديفر :: دار عطاءات العلم (الرياض) - دار ابن حزم (بيروت) الخامسة، ١٤٤٠ هـ - ٢٠١٩ م (الأولى لدار ابن حزم)",-,85,8014,MaktabaShamelaAM,A. Musto
11800,al-Masālik wa-al-Mamālik li-Ibn Khurdādhbih,المسالك والممالك لابن خرداذبة,762,البلدان والرحلات,-,":: دار صادر أفست ليدن، بيروت",-,263,40025,MaktabaShamelaAM,A. Musto
11802,Muʿjam mā Istaʿjam min Asmāʾ al-Bilād wa-al-Mawāḍiʿ,معجم ما استعجم من اسماء البلاد والمواضع,773,البلدان والرحلات,-,":: عالم الكتب، بيروت الثالثة، ١٤٠٣ هـ",-,1434,222788,MaktabaShamelaAM,A. Musto
11809,al-Muṭliʿ ʿalā Alfāẓ al-Muqniʿ,المطلع على ألفاظ المقنع,982,الغريب والمعاجم,-,محمود الأرناؤوط وياسين محمود الخطيب :: مكتبة السوادي للتوزيع الطبعة الأولى ١٤٢٣هـ - ٢٠٠٣ م,-,728,86771,MaktabaShamelaAM,A. Musto
11812,al-Milal wa-al-Niḥal,الملل والنحل,139,العقيدة,-,:: مؤسسة الحلبي,-,621,118457,MaktabaShamelaAM,A. Musto
11813,al-Muhadhdhab fī Fiqh al-Imām al-Shāfiʿī - al-Shīrāzī,المهذب في فقه الإمام الشافعي - الشيرازي,627,الفقه الشافعي,-,:: دار الكتب العلمية,-,1598,481011,MaktabaShamelaAM,A. Musto
11814,al-Musawwada fī Uṣūl al-Fiqh,المسودة في أصول الفقه,988,أصول الفقه,-,محمد محيي الدين عبد الحميد :: مطبعة المدني (وصورته دار الكتاب العربي),-,1027,131164,MaktabaShamelaAM,A. Musto
11816,al-Muʿtaṣar min al-Mukhtaṣar min Mushkil al-Āthār,المعتصر من المختصر من مشكل الآثار,1473,الفقه الحنفي,-,":: (عالم الكتب - بيروت)، (مكتبة المتنبي - القاهرة)، (مكتبة سعد الدين - دمشق)",-,1343,224726,MaktabaShamelaAM,A. Musto
11817,al-Nubuwwāt li-Ibn Taymiyya,النبوات لابن تيمية,54,العقيدة,-,"عبد العزيز بن صالح الطويان :: أضواء السلف، الرياض، المملكة العربية السعودية الأولى، ١٤٢٠هـ/٢٠٠٠م",-,1076,123666,MaktabaShamelaAM,A. Musto
11818,al-Nihāya fī al-Fitan wa-al-Malāḥim,النهاية في الفتن والملاحم,3,الرقائق والآداب والأذكار,-,"محمد أحمد عبد العزيز :: دار الجيل، بيروت - لبنان ١٤٠٨ هـ - ١٩٨٨ م",-,1088,158427,MaktabaShamelaAM,A. Musto
11820,al-Hidāya fī Sharḥ Bidāyat al-Mubtadī,الهداية في شرح بداية المبتدي,1454,الفقه الحنفي,-,طلال يوسف :: دار احياء التراث العربي - بيروت - لبنان,-,1237,336526,MaktabaShamelaAM,A. Musto
11825,Awḍaḥ al-Masālik ilā Alfiyyat Ibn Mālik ed. Habbūd,أوضح المسالك إلى ألفية ابن مالك - ت هبود,893,النحو والصرف,-,يوسف الشيخ محمد البقاعي :: دار الفكر للطباعة والنشر والتوزيع -,-,1155,47402,MaktabaShamelaAM,A. Musto
12100,Minhāj al-Ṭullāb fī Fiqh al-Imām al-Shāfiʿī Raḍiya Allāhu ʿanhu,منهج الطلاب في فقه الإمام الشافعي رضي الله عنه,6,الفقه الشافعي,-,صلاح بن محمد بن عويضة :: دار الكتب العلمية -بيروت الأولى ١٤١٧هـ - ١٩٩٧م,-,232,46188,MaktabaShamelaAM,A. Musto
12105,Mawqif Aṣḥāb al-Ahwāʾ wa-al-Firaq min al-Sunna al-Nabawiyya wa-Ruwātihā Judhūruhum wa-Wasāʾiluhum wa-Ahdāfuhum Qadīman wa-Ḥadīthan,موقف أصحاب الأهواء والفرق من السنة النبوية ورواتها جذورهم ووسائلهم وأهدافهم قديما وحديثا,1128,العقيدة,-,":: مكتبة الصديق للنشر والتوزيع الأولى، ١٤١١هـ",-,56,8393,MaktabaShamelaAM,A. Musto
12106,Mawqif al-Imām wa-al-Maʾmūm,موقف الإمام والمأموم,1656,مسائل فقهية,-,"فيصل يوسف العلي :: المراقبة الثقافية، إدارة المساجد، محافظة العاصمة، الكويت الثانية ١٤٢٥هـ - ٢٠٠٤م",-,34,6297,MaktabaShamelaAM,A. Musto
12109,Nidāʾāt al-Raḥmān li-Ahl al-Īmān,نداءات الرحمن لأهل الإيمان,127,الرقائق والآداب والأذكار,-,":: مكتبة العلوم والحكم، المدينة المنورة، المملكة العربية السعودية الثالثة، ١٤٢١هـ/٢٠٠١م",-,243,61406,MaktabaShamelaAM,A. Musto
12115,Hidāyat al-Ruwāt - maʿa Takhrīj al-Mishkāt al-Thānī li-al-Albānī,هداية الرواة - مع تخريج المشكاة الثاني للألباني,202,كتب السنة,-,"علي بن حسن بن عبد الحميد الحلبي [ت ١٤٤٢ هـ] :: دار ابن القيِّم للنشر والتوزيع، دار ابن عفان للنشر والتوزيع الأولى، ١٤٢٢ هـ - ٢٠٠١ م",-,2445,307666,MaktabaShamelaAM,A. Musto
12116,Nashʾat al-Nathr al-Ḥadīth wa-Taṭawwuruhu,نشأة النثر الحديث وتطوره,1456,الأدب,-,:: دار الفكر العربي ١٤٢٨هـ - ٢٠٠٧مـ,-,271,71721,MaktabaShamelaAM,A. Musto
12117,Nūr al-Īḍāḥ wa-Najāt al-Arwāḥ fī al-Fiqh al-Ḥanafī,نور الإيضاح ونجاة الأرواح في الفقه الحنفي,1265,الفقه الحنفي,-,محمد أنيس مهرات :: المكتبة العصرية ١٢٤٦ هـ- ٢٠٠٥ م,-,183,14953,MaktabaShamelaAM,A. Musto
12129,al-Maʿārif,المعارف,249,التاريخ,-,"ثروت عكاشة :: الهيئة المصرية العامة للكتاب، القاهرة الثانية، ١٩٩٢ م",-,789,116633,MaktabaShamelaAM,A. Musto
12131,Kitāb al-Musalsalāt li-Ibn al-Jawzī,كتاب المسلسلات لابن الجوزي,51,كتب السنة,-,::,-,71,13144,MaktabaShamelaAM,A. Musto
12145,al-Miṣbāḥ al-Munīr fī Gharīb al-Sharḥ al-Kabīr,المصباح المنير في غريب الشرح الكبير,904,الغريب والمعاجم,-,:: المكتبة العلمية - بيروت,-,3532,220581,MaktabaShamelaAM,A. Musto
12153,Qāʿida fī al-Ṣabr,قاعدة في الصبر,54,الرقائق والآداب والأذكار,-,"محمد بن خليفة بن علي التميمي :: الجامعة الإسلامية بالمدينة المنورة العدد ١١٦ - السنة ٣٤، ١٤٢٢هـ/٢٠٠٢م",-,51,4117,MaktabaShamelaAM,A. Musto
12159,Abū al-Ḥasan al-Ashʿarī,أبو الحسن الأشعري,597,العقيدة,-,:: الجامعة الإسلامية بالمدينة المنورة السنة السادسة - العدد الثالث - رجب ١٣٩٤هـ - فبراير ١٩٧٤م,-,25,5220,MaktabaShamelaAM,A. Musto
12165,Athar al-ʿAqīda al-Islāmiyya fī Taḍāmun wa-Waḥdat al-Umma al-Islāmiyya,أثر العقيدة الإسلامية في تضامن ووحدة الأمة الإسلامية,2109,كتب عامة,-,":: الجامعة الإسلامية بالمدينة المنورة السنة السادسة عشرة، العدد الواحد والستون - محرم- صفر- ربيع الأول ١٤٠٤هـ/١٩٨٤م",-,27,3370,MaktabaShamelaAM,A. Musto
12183,Akhlāq al-Shabāb al-Muslim,أخلاق الشباب المسلم,593,الرقائق والآداب والأذكار,-,":: الجامعة الإسلامية السنة الأولى، العددالثاني، رجب١٣٨٨هـ/تشرين أول ١٩٦٨م",-,16,6356,MaktabaShamelaAM,A. Musto
12199,Istiqbāl al-Muslimīn li-Ramaḍān,استقبال المسلمين لرمضان,1028,الفقه العام,-,:: مجلة الجامعة الإسلامية السنة الثامنة (العدد الثاني) ١٣٩٥هـ ١٩٧٥م,-,17,5018,MaktabaShamelaAM,A. Musto
12203,Aṣaḥḥ al-Bashāʾir fī Mabʿath Sayyid al-Awāʾil wa-al-Awākhir,أصح البشائر في مبعث سيد الأوائل والأواخر,2100,السيرة النبوية,-,":: الجامعة الإسلامية بالمدينة المنورة السنة الرابعة عشرة، العدد الثالث والخمسون، المحرم، صفر، ربيع الأول ١٤٠٢هـ/١٩٨١م",-,18,5173,MaktabaShamelaAM,A. Musto
12212,al-Munammaq fī Akhbār Quraysh,المنمق في أخبار قريش,717,التاريخ,-,"خورشيد أحمد فاروق :: عالم الكتب، بيروت الأولى، ١٤٠٥ هـ - ١٩٨٥ م",-,430,69829,MaktabaShamelaAM,A. Musto
12216,Ḥāshiyat al-Rawḍ al-Murbiʿ li-Ibn Qāsim,حاشية الروض المربع لابن قاسم,32,الفقه الحنبلي,-,:: (بدون ناشر) الأولى - ١٣٩٧ هـ,-,4103,153889,MaktabaShamelaAM,A. Musto
12217,Tafsīr al-Baghawī - Iḥyāʾ al-Turāth,تفسير البغوي - إحياء التراث,4,التفسير,-,"عبد الرزاق المهدي :: دار إحياء التراث العربي -بيروت الأولى ، ١٤٢٠ هـ",-,2630,872263,MaktabaShamelaAM,A. Musto
12220,Iṭrāf al-Musnad al-Muʿtalī bi-Aṭrāf al-Musnad al-Ḥanbalī,إطراف المسند المعتلي بأطراف المسند الحنبلي,202,التخريج والأطراف,-,":: (دار ابن كثير - دمشق، دار الكلم الطيب - بيروت)",-,17171,606332,MaktabaShamelaAM,A. Musto
12221,Futūḥ al-Buldān,فتوح البلدان,356,التاريخ,-,:: دار ومكتبة الهلال- بيروت,-,452,116853,MaktabaShamelaAM,A. Musto
12226,Akhbār al-Dawla al-ʿAbbāsiyya,أخبار الدولة العباسية,256,التاريخ,-,"عبد العزيز الدوري، عبد الجبار المطلبي :: دار الطليعة، بيروت",-,408,76807,MaktabaShamelaAM,A. Musto
12227,al-Baḥr al-Rāʾiq Sharḥ Kanz al-Daqāʾiq wa-Minḥat al-Khāliq wa-Takmilat al-Ṭūrī,البحر الرائق شرح كنز الدقائق ومنحة الخالق وتكملة الطوري,564,الفقه الحنفي,-,::  الثانية,-,3122,2241686,MaktabaShamelaAM,A. Musto
12228,al-ʿUnwān fī al-Qirāʾāt al-Sabʿ,العنوان في القراءات السبع,10,التجويد والقراءات,-,"(الدكتور زهير زاهد, الدكتور خليل العطية)(كلية الآداب, جامعة البصرة) :: عالم الكتب، بيروت",-,175,18609,MaktabaShamelaAM,A. Musto
12249,Sharʿiyyat al-Muʿāmalāt allatī Taqūmu bihā al-Bunūk al-Islāmiyya al-Muʿāṣira,شرعية المعاملات التي تقوم بها البنوك الإسلامية المعاصرة,70,مسائل فقهية,-,:: مجلة الجامعة الإسلامية بالمدينة المنورة السنة الخامسة عشر- رجب - شعبان - رمضان ١٤٠٣ هـ,-,36,5247,MaktabaShamelaAM,A. Musto
12255,Shiʿr Shawqī fī Mīzān al-Naqd,شعر شوقي في ميزان النقد,2100,الأدب,-,":: الجامعة الإسلامية بالمدينة المنورة السنة السابعة, العدد الرابع- ربيع الآخر ١٣٩٥ هـ ابريل ١٩٧٥ م",-,25,4002,MaktabaShamelaAM,A. Musto
12266,Ṣalāt al-Tarāwīḥ,صلاة التراويح,1812,مسائل فقهية,-,:: الجامعة الإسلامية بالمدينة المنورة السنة الخامسة عشر- رجب - شعبان - رمضان ١٤٠٣هـ,-,23,5668,MaktabaShamelaAM,A. Musto
12270,Ṣalāt al-Musāfir,صلاة المسافر,1812,مسائل فقهية,-,:: الجامعة الإسلامية بالمدينة المنورة السنة الخامسة. عشر العدد الثامن والخمسون. ربيع الأخر-جمادى الأولى-جمادى الأخرة ١٤٠٣هـ,-,23,6185,MaktabaShamelaAM,A. Musto
12286,al-Aʿlām li-al-Ziriklī,الأعلام للزركلي,712,التراجم والطبقات,-,:: دار العلم للملايين الخامسة عشر - أيار / مايو ٢٠٠٢ م,-,7851,1127391,MaktabaShamelaAM,A. Musto
12287,Majlis min Amālī Abī Bakr al-Shīrāzī,مجلس من أمالي أبي بكر الشيرازي,2195,كتب السنة,-,::,-,5,514,MaktabaShamelaAM,A. Musto
12288,al-Istīʿāb fī Maʿrifat al-Aṣḥāb,الاستيعاب في معرفة الأصحاب,76,التراجم والطبقات,-,"علي محمد البجاوي :: دار الجيل، بيروت الأولى، ١٤١٢ هـ - ١٩٩٢ م",-,1950,398096,MaktabaShamelaAM,A. Musto
12289,al-Inbāʾ fī Tārīkh al-Khulafāʾ,الإنباء في تاريخ الخلفاء,1928,التاريخ,-,"قاسم السامرائي :: دار الآفاق العربية، القاهرة الأولى، ١٤٢١ هـ - ٢٠٠١ م",-,320,85051,MaktabaShamelaAM,A. Musto
12293,Majmūʿ Fatāwā wa-Rasāʾil al-ʿUthaymīn,مجموع فتاوى ورسائل العثيمين,57,الفتاوى,-,:: دار الوطن - دار الثريا الأخيرة - ١٤١٣ هـ,-,10897,1960176,MaktabaShamelaAM,A. Musto
12304,Tafsīr al-Manār,تفسير المنار,482,التفسير,-,:: الهيئة المصرية العامة للكتاب,-,5060,1898671,MaktabaShamelaAM,A. Musto
12317,al-Ansāb - al-Samʿānī ed. al-Hindiyya,الأنساب - السمعاني - ط الهندية,408,الأنساب,-,":: مجلس دائرة المعارف العثمانية، حيدر آباد الدكن - الهند الأولى (١٣٨٢ هـ = ١٩٦٢ م) - (٠٠٠٠)",-,5572,843017,MaktabaShamelaAM,A. Musto
12318,al-Badʾ wa-al-Tārīkh,البدء والتاريخ,735,التاريخ,-,":: أَرنست لرُو الصَحّاف - باريس، ما بين ١٨٩٩ - ١٩١٩ م",-,1267,189574,MaktabaShamelaAM,A. Musto
12320,Tārīkh Ibn Khaldūn,تاريخ ابن خلدون,731,التاريخ,-,":: دار الفكر، بيروت الأولى، ١٤٠١ هـ - ١٩٨١ م (وأعادوا طباعتها بالتصوير مِرار)",-,5514,1458532,MaktabaShamelaAM,A. Musto
12347,Rawāʾiʿ al-Bayān Tafsīr Āyāt al-Aḥkām,روائع البيان تفسير آيات الأحكام,1318,علوم القرآن وأصول التفسير,-,":: مكتبة الغزالي - دمشق، مؤسسة مناهل العرفان - بيروت الثالثة، ١٤٠٠ هـ - ١٩٨٠ م",-,1222,230257,MaktabaShamelaAM,A. Musto
12348,Tārīkh Mukhtaṣar al-Duwal,تاريخ مختصر الدول,739,التاريخ,-,"أنطون صالحاني اليسوعي :: دار الشرق، بيروت الثالثة، ١٩٩٢ م",-,305,95874,MaktabaShamelaAM,A. Musto
